App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion
Zomato,17-06-2023 15:57,Zomato is scammer app guys don't install this app. They have cancelled my order by themselves and marked in app as I have cancelled it and they didn't even refund my money 😭. I hate Zomato,1,0,,,17.5.4
Zomato,13-05-2023 14:21,"Pathetic costumer service... Going to stop using zomato.. Subscribed gold membership for last 3 months(which include on time delivery) .. But My last delivery was 2.30 hrs from time of order which was very late... And more over delivery patner was very rude telling me late night 10 :30 he can deliver at that time only .. And more over customer care was very pathetic, rude didn't give me any solution.. ,.. Soon ppl will loose hope in zomato... Hopeless..😡Not waiting to get more experience 😂",1,0,,,17.4.8
Zomato,05-05-2023 13:24,Very good app and i am student there are so many discount in the the app. This is the best food delivery app ever.,5,2,,,17.4.6
Zomato,19-05-2023 16:22,"Zomato has great discounts, but there are also a lot of issues. Order getting cancelled without any prior notice, delayed, wrong quantity info in the menu of certain restaurants, and I've been facing these issues a lot lately. Even being their gold member, I still get a lot of delayed order and inconvenience. Their gold subscription is just for name sake and I never faced the above mentioned issues with any other of its competitor apps like Swiggy or Eat club. Such a waste of an amazing app.",2,2,,,16.5.2
Zomato,30-04-2023 08:21,"I have observed what the Zomato is doing to collect higher delivery charges. I have ordered from a nearby restaurant within 1.5 km. and they are placing the same order with the same restaurant but at a different branch which is beyond 5 kms from my house. When I asked the delivery boy, he is saying that he doesn't know anything and there is no facility in the app to chat Or talk with any executive. There are system generated messages only. Please don't cheat people like this. Rs. 70 DC is huge.",1,1,,,17.4.2
Zomato,16-07-2023 16:07,Timely delivery is the best thing any food delivery app can add to there feature.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",16-07-2023 16:10,17.5.9
Zomato,20-05-2023 07:07,"Bad delivery and if you have problem with your delivery there no support from their side, if incorrect food is delivered they say there is no option to ask for my order they ask me to eat that food",1,0,,,17.4.8
Zomato,20-04-2023 06:41,"I had an issue and that was MISSING ITEMS and so i raised a query but neither chat nor on mail they helped because as I'm a GOLD member, i got 100rs voucher for late delivery. So they are responding to my query regarding missing items. Neither missing food nor late delivery, none of them were because of me yet I'm the one suffering and this has happened so many times. NO USE OF BUYING GOLD BECAUSE IT IS JUST A SCAM WITH THE WORST SERVICE THAT YOU CAN EXPECT. I'm sure they will ask me to mail.",1,3,,,17.4.4
Zomato,04-05-2023 07:57,What should I do if I got the order with some missing items and I don't see any contact number of the restaurant to make a call about missing item and Zomato boy saying I don't know so please kindly attach the contact number of every restaurant in the bio itself,2,0,,,17.4.6
Zomato,25-05-2023 20:21,It's a great experience with Zomato & I just loved it because I get the food on time & it's services is excellent...,5,0,,,17.5.0
Zomato,28-02-2023 06:27,Hey! This updated version is not running properly in my mobile. Features seem to be buffering or something and nothing is being loaded as in categories and recommendations... nothing. Please look into this.,2,1,"Hi Sonalika, apologies for the inconvenience caused. Kindly write to us at help@zomato.com (with screenshots, if possible) and our team will reach out to you. We’d love to have you back on the app again.",03-03-2023 13:07,17.3.6
Zomato,11-05-2023 16:04,Zomato's service is good but some restaurants give food in such a way that I just don't feel like ordering next.,3,0,,,17.4.8
Zomato,19-06-2023 09:09,Delivery of food to someone is great job. Thanks for the app developer and especially the delivery executive....,5,0,"Hi there, glad to hear that! Thank you for your feedback.",19-06-2023 09:11,17.5.4
Zomato,26-04-2023 16:42,Waited for 2 hours for my order. Ultimately it got canceled. Please order directly from the restaurants as zomato is not concerned with delivery. They are just concerned with your money. Moreover the prices are inflated at least by 30 percent when you order from zomato. Installing it right away,1,2,,,17.4.4
Zomato,03-07-2023 13:46,Prices are very high to the same restaurant and same item when compared to other apps.,2,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:13,17.5.6
Zomato,02-05-2023 09:26,"I have been a Zomato golden member since January. I order around 10-15 times a month. I have been quite satisfy with Zomato untill recently when I talked to customer care for complaint. I have been facing issue with registered restaurant on Zomato named Dominos. In my last 6-7 order from Domino's, I have faced issue 4 times. But during the last issue, the customer care agent didn't understood my problem and ended the chat abruptly. Very Dissipointed and thinking of not continuing gold membership",2,0,,,17.4.4
Zomato,10-06-2023 10:11,Some restaurants provide incomplete meals to customers and there is no solution to this problem i want zomato to look forward to this otherwise its great,4,0,"Hi there, glad to hear that! Thank you for your feedback.",13-06-2023 07:49,17.5.1
Zomato,25-07-2023 09:57,The app is so good but sometimes your delivery boy is are being too rushed and rude behaviour. I hope you will do something 👍,5,0,,,17.6.0
Zomato,01-07-2023 15:19,"Actually i don't think I need to describe anything because zomato is already known for its delivery service ,as always my experience with it is awesome!!",5,0,,,17.5.6
Zomato,06-06-2023 07:25,Very bad customer support from zomato even if the order delivered is wrong they are not taking any responsibility.. It's better to order via swiggy..,1,0,,,17.5.2
Zomato,07-05-2023 14:04,"Fake on time delivery commitment . My order was not delivered on time, also it reached me 5 minutes late. Being a gold member of zomato it should give me 100 coupon but it states that order was within 100 metres from my location. Does it make any sense Zomato? On time delivery means order should be with the customer at the mentioned time. Unethical activity",1,0,,,17.4.6
Zomato,08-07-2023 10:22,Very good app give so much of discount I am very impressed with this app I really love this app it is so what up you can also use it is very reliable and good app thank you by Akshat Sharma,5,0,"Hi there, glad to hear that! Thank you for your feedback.",08-07-2023 11:00,17.5.8
Zomato,02-06-2023 10:57,It's a good app which helps you to find best meals for a better price as compared with other apps..,5,0,,,17.5.1
Zomato,18-06-2023 14:32,"Good service, product reaches on time. If you want to make something special away from home, then go to zomato. 🤗🥳",5,0,,,17.5.3
Zomato,12-05-2023 07:52,This app is not taking delivery address and location properly and the delivery agent plus support agent gives unnecessarily rude replies. They forced me to cancel the order and whole amount got deducted very disappointed from the service uninstalling the app.,1,0,,,17.4.7
Zomato,02-06-2023 12:47,Very very good app i have ever seen in my life no bug no any problem and intrested fact about Zomato is there are always any huge discount available,5,0,,,17.5.1
Zomato,25-03-2023 23:28,Hugely disappointed with zomato app.👎 Zomato app manipulated timer on order being late. 2 km away restaurent delivery takes more than 35 min on clear road in early morning in metro city (after the food is handover by the restauran to the partner). Delivery agent picked and delivered 4 order at a time. From different restaurant for multiple clients.,1,1,,,17.4.0
Zomato,09-07-2023 06:42,Choosing food items is quite tough with this app... Overall it's good but not best!,3,0,,,17.5.9
Zomato,20-05-2023 11:57,The actual rate and zomato are much differ some time the zomato rate are almost 1.5 times. Services is also worst that's why I never update my zomato plan because it's useless.,1,0,,,17.5.0
Zomato,11-02-2023 15:12,"I am Using only zomato for food delivery. Pro member for last two years. They read feedback.So much improvement happened in app. Easy to use and finding good restaurant for food. But I am not a fan of pro membership. Total waste of money. Restaurants, those give you awesome food aren't available in pro. For two years I am just wasting my money on pro membership.I am not going to renew it for 3rd time now. Edit-Well i am member again.",4,16,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",12-02-2023 06:09,17.3.1
Zomato,26-05-2023 11:56,Worst application I'm using zomato from so long but from last three order's they are providing rotten food. Than on another order they are serving wrong items and even i complaint in restaurant and zomato customer care too no one is listening my problem,1,0,,,17.5.0
Zomato,11-06-2023 15:06,Most resturant are sub standard but Zomato is least bothered. The ratings don't match the food or service quality,3,0,,,17.5.2
Zomato,06-06-2023 14:00,Really awesome offers and coupons are available. Good pool of restaurance available. Perfect for ordering.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",13-06-2023 07:19,17.5.0
Zomato,26-05-2023 14:04,"Using Zomato apps is Very Simple and fast , Well Organized with ample variety to chose and select from many Restaurants and variety choices of food and payment options. Thanks 🙏🙏🙏 🤩🤗😎😘👍😍😍😍",5,0,,,17.5.0
Zomato,13-05-2023 07:42,"I took the premium, because the delivery fee was getting very high. It was worth it",5,0,,,17.4.7
Zomato,11-07-2023 14:13,"This app is providing an great offers and deals for delicious food,this app provided gold membership and it was great to use while ordering the food ☺️...",5,0,"Hi there, glad to hear that! Thank you for your feedback.",11-07-2023 14:16,17.5.8
Zomato,06-06-2023 07:32,If you don't have any upi id or debit card...you can't place a order.Because now a days in 99.90 % resturents...Cash on delivery is not available here which is very wrong for many customers..,1,0,,,17.5.1
Zomato,07-05-2023 10:04,"Can't login, each & every time want to login, error occurs. Uninstalled & again try to login OTP not received . From last 2/3 months facing the problem",5,1,"Hi Luna, apologies for the inconvenience caused. Kindly write to us at help@zomato.com (with screenshots, if possible) and our team will reach out to you. We’d love to have you back on the app again.",15-08-2022 11:11,17.4.7
Zomato,19-02-2023 13:19,"I've been using zomato since a very long time and i am really in love with it. Best food delivery app for me. and moreover i am now permanent user because very frequently i used to order food and stuff from zomato and they never fail me , specially the delivery partners they were always polite to me, thankyou to them❤and the entire zomato.",5,3,"Hi Amina, glad to hear that! Thank you for your feedback.",20-02-2023 20:59,17.3.2
Zomato,28-05-2023 05:40,the best app ever they send from different restaurants and I don't have to download other apps and the best foods ever they send I give this app a 5 star.,5,0,,,17.5.0
Zomato,22-03-2023 18:18,"I am a Zomato Gold Customer, don't buy it(it's basically a Scam) I am trying to order from last 30mins the app is showing no delivery partner simultaneously I have tried using the other device with different account which is not having gold subscription in that the order available for delivery with surge charges. This is not a customer pays for Gold",1,0,"Hi Mayank, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",22-03-2023 18:36,17.3.9
Zomato,07-03-2023 08:42,Changing my rating from 1 to 4 stars. Zomato has improved a lot over the years and the user experience is quite good now. Haven't faced any major issue with them from quite some time so kudos to them.,4,2,"Hi SAURABH, thank you for reaching out. We are constantly striving to improve our service / product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",07-03-2023 16:31,17.3.8
Zomato,16-05-2023 09:39,Zomato services have improved immensely in last 2 years. I liked the Zomato gold option. Very useful.,4,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",13-09-2022 13:16,17.4.8
Zomato,23-04-2023 11:09,It's a good app but sometimes it just hang in between and has to the reinstall again for a smooth function also many times the restaurant or cafe are not accepting the order. Many times just within 5 seconds the cafes go from available to unavailable which is bit annoying.,3,6,,,17.4.4
Zomato,24-05-2023 09:27,This app for rich people not for middle class or below that range.......so if you have low budget then I suggest you plss don't install this app ...thanks,1,0,,,17.5.0
Zomato,04-03-2023 12:35,"overall a good and hassle free experience. The app is lag free, has all the needed information, and has a very good user interface. Keep up the good work!",5,3,"Hi Akshay, we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",06-03-2023 08:35,17.3.6
Zomato,07-02-2023 17:22,Zomato was always a 5 star service provider for me but a few days back got an update and customer experience is impacted. The customer service nowadays been very careless I think. When I tried to provide feedback in support section I am not getting the proper support from Zomato team!!! I hope Zomato will solve this.,3,0,"Hi Sanket, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",10-02-2023 08:26,17.3.1
Zomato,13-07-2023 16:13,Zomato consistently brings highly satisfying food ordering experience! Keep it up.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",13-07-2023 16:15,17.5.9
Zomato,16-07-2023 16:09,Love the service And if there's any delay in delivery CC people let you kno about it....or if there's any other glitch or falling out of our order placed CC calls up and inform about the same which is undeniably relieving.....,4,0,"Hi Shubhra, glad to hear that! Thank you for your feedback.",02-02-2023 11:53,17.5.9
Zomato,09-03-2023 11:32,"The delivery associates were good and app is okay. 1 star because of delivery associates. The third class company. Pathetic customer support. AI seems to be developed by 10 year old (they are smarter than the app developer ) I wish zomato goes bankrupt, gets delisted from stock exchanges, zomato customer service associates (specially the one who I experienced as useless) become jobless & the company gets closed permanently. Was using zomato for 2+ years but after last experience pathetic.",1,2,"Hi Pankaj, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",12-03-2023 09:41,17.3.6
Zomato,01-04-2023 11:16,"You won't get full refund for the items missing. Not even the tax charged for the missing items. And Once when i ordered fried rice without eggs(as i am allergic to eggs). But i recieved with eggs in it. When i contacted chat support, they said i hope there is no health related issues to the instructions shared like allergies...Really!!! Then why is the instructions column for..",1,2,,,17.4.1
Zomato,02-05-2023 17:08,Worst service if food is bad also they don't even care if we complaint to customer service r we mail also. If food is delayed by on time of 30 minutes then also they don't care also. If ordered I didn't get on time I waited for another 20 to 30 minutes. Food not delivered then I went for cancelation. They told if cancel then also u will get charges. How come I eat. Worst service.,1,24,,,17.4.4
Zomato,17-07-2023 06:50,Saved thousands on delivery by using zomato gold. This app really worked for me.,5,0,"Hi Aaina, glad to hear that! Thank you for your feedback.",20-07-2023 09:25,17.5.9
Zomato,19-07-2023 16:54,Make Stupid to customer for given Offer and Expert Resturents use stupidness to every linked customer by zomato..Many time I reliased to use coupon amount less and restaurant sent any related image item send.,1,0,,,17.6.0
Zomato,22-07-2023 16:15,"I didn't receive an item worth 90 along with my order, but the refund I got was only 64 rupees.. don't order on Zomato ever",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",22-07-2023 16:18,17.6.0
Zomato,13-07-2023 18:42,Zomato app refer and suggest to choose blinkit app for instamart service but really I wanna 0 rating if feedback start from zero any how blink it app is very worst in delivery services so I'm giving 1 star to refer app person,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:53,17.5.9
Zomato,22-07-2023 17:27,Delivery charge at night time already increased and upon that the delivery men force you at the time of delivery to pay them tips in cash. They don't leave the doorstep until you pay them. Very unprofessional behaviour by delivery men. Experienced this multiple times.,1,6,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",22-07-2023 17:28,17.6.0
Zomato,16-07-2023 18:02,It's very helpfull to me...and it shows offers according by our orders .....best app for food delivery,5,0,,,17.5.9
Zomato,18-07-2023 13:38,Easy and simple. Great discounts and love the concept of zomato credit 👏,5,0,"Hi there, glad to hear that! Thank you for your feedback.",18-07-2023 13:40,17.5.9
Zomato,09-07-2023 07:59,Nice and easy to use with multiple options for ordering food,5,0,"Hi there, glad to hear that! Thank you for your feedback.",09-07-2023 08:02,17.5.8
Zomato,13-07-2023 08:19,Good service. Deliveries are on time and following all safety rules.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",13-07-2023 08:20,17.5.9
Zomato,21-07-2023 10:38,Great app fast delivery but extremely high prices almost 4 times the original cost...,3,0,,,17.6.0
Zomato,15-07-2023 15:22,"Zomato never amazes to surprise and cheats with all its tie-ups with Cloud kitchen. As a customer there is no way to speak with Zomato associate, chat window response is auto populated NEVER EVER TRUST ZOMATO PROMOTED RESTAURANTS..ZOMATO EARNS HEFTY COMMISSIONS FROM PROMOTED ONES. .TODAY WE WERE DUPED AND OUR ORDER HAD BAD QUALITY FOOD WITH UNWANTED ITEMS STILL ZOMATO CSO ON CHAT BELIEVES IT IS OK TO CHEAT AND MAKE FAMILIES WAIT FOR PROPER DINNER....I THINK TIME TO MOVE ONTO OTHER PROVIDERS..",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:00,17.5.9
Zomato,16-07-2023 14:53,Sometimes things are not so clear to senior citizens.like discount coupons application etc.,4,0,,,17.5.9
Zomato,21-07-2023 11:27,"Excellent offers , wide range of restaurants and very prompt delivery. Great going Zomato",5,0,"Hi there, glad to hear that! Thank you for your feedback.",21-07-2023 11:29,17.6.0
Zomato,16-07-2023 07:54,It is fastest delivery ever and there so many offer in it I loved it I gave 4 stars because.I never give 5stars anyone.4 Stars are full for me,4,0,,,17.5.9
Zomato,14-07-2023 07:49,Nowadays no good offers delivery charges are too high even for 2 kms delivery..otherwise good service n Over all fine,3,0,,,17.5.9
Zomato,10-07-2023 14:06,"Zomato is working awful now a days , didn't received my delivery and it's showing delivered,can't even talk to support executives .",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:40,17.5.8
Zomato,24-07-2023 07:44,"TERRIBLE EXPERIENCE from Zomato! I ordered some dishes from a restaurant called ""Kumar Cafe"" in Trivandrum thru Zomato. They missed to add an item in my order & when I tried to call the restaurant they are completely unreachable. Zomato was even worse in handing the matter. Zomato washed their hands off saying they cudnt contact the restaurant to verify my complaint so cant process refund. Zomato & their customer service is despicable. AWFUL experience, I'm never ordering from your app again.",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",24-07-2023 07:45,17.6.0
Zomato,11-07-2023 18:20,Zomato is servicing expired food and I have some issue I'm trying to connect the call lo customer care they're not responding so I have an vedio visual I'm going to proceed it with legally because service centre is not responding,1,3,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:46,17.5.9
Zomato,08-07-2023 09:55,Dilevery system is very bad and they blem delivery boy for that but it was not there problem it's zomat bad manegement very worst app use another mode,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:27,17.5.9
Zomato,14-07-2023 07:53,Very bad parcel service ! I have ordered my parcel and it was reached to this after 2 hours of waiting even in normal weather and delivery boy have no ettiqutes. I am so disappointed,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:55,17.5.9
Zomato,10-07-2023 15:26,"Good to use and saves the time, but reduce the delivery partner charges when we are adding the tip",5,0,,,17.5.9
Zomato,09-07-2023 09:08,Good platform for food delivery but now a days it become too much commercial and allowing Restaurants to mark Double and Triple price of Dishes when it compares to offline prices.,3,0,,,17.5.8
Zomato,11-07-2023 14:29,This is an amazing app it provides brillent offers and the riders also comes on time so I highly recommend this app for everyone,5,0,"Hi there, glad to hear that! Thank you for your feedback.",11-07-2023 14:32,17.5.9
Zomato,05-07-2023 16:19,"Convenient, Fast and great deals on offers. Love food and love zomato",5,0,"Hi there, glad to hear that! Thank you for your feedback.",05-07-2023 16:21,17.5.8
Zomato,09-07-2023 15:57,Customer support chat service is not good 😡. Cancel order process is very dificult.,1,0,,,17.5.8
Zomato,10-07-2023 13:19,"Always late delivery, n u can't even contact with the customer service , the option get's removed",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:40,17.5.8
Zomato,14-07-2023 14:28,Very quick and fast delivery. The delivery boys are good and respectful...,5,0,"Hi there, glad to hear that! Thank you for your feedback.",14-07-2023 14:31,17.5.8
Zomato,09-07-2023 12:46,Deliverd my food in 2 hrs and because of late delivery food becomes non eadable and no one is responsible except you. Stop using this app immediately.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:33,17.5.8
Zomato,17-07-2023 06:43,I placed an order at 5:30 and it was 6:15 when they replied your order has been cancelled it was so irritating for 45 minutes I waited and after that your order has been cancelled WOW,5,0,,,17.5.8
Zomato,11-07-2023 13:42,Should improve the timing and try to give more discount coupons or otherwise it is really nice app,4,0,,,17.5.9
Zomato,19-07-2023 07:30,Very nice app and thier delivery is on time and loved thier service and hardwork of delivery person.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",19-07-2023 07:32,17.6.0
Zomato,04-07-2023 11:16,There's something wrong with your send cutlery function. It doesn't work.,3,0,,,17.5.7
Zomato,17-07-2023 15:08,"Offers are very less and more conditions. Kind of cheating. Without cards there should lot of offers. People without cards u mentioned, where they will go? This is not fair.",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:10,17.6.0
Zomato,17-07-2023 09:53,Whatever I want to eat Zomato surves me and this is very best app at the night I also order the food whenever I am hungry this app is amazing,5,0,,,17.6.0
Zomato,19-07-2023 07:21,It is amazing but taking to much time and the rate shown in this is so high...so I request you to please think about it,3,0,,,17.5.9
Zomato,05-07-2023 19:06,Zomato is a good food and good offers giving sometimes it's really good one and like it very much,5,0,"Hi Vignesh, glad to hear that! Thank you for your feedback.

",10-07-2023 22:34,17.5.8
Zomato,23-07-2023 16:36,It's very convenient and useful. Plus delivery services are good,5,0,"Hi there, glad to hear that! Thank you for your feedback.",23-07-2023 16:38,17.6.0
Zomato,07-07-2023 12:25,Comparative to other app it is very much easier and also giving good offer.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",07-07-2023 12:27,17.5.8
Zomato,10-07-2023 04:45,Excellent service.. Great discounts.. Thank you so much!!! Keep it up !!!,5,0,"Hi Sushmita, glad to hear that! Thank you for your feedback.",17-03-2023 19:57,17.5.8
Zomato,17-07-2023 07:18,"The menu boasts an impressive selection of vegetarian dishes, each more delicious than the last.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",17-07-2023 07:20,17.6.0
Zomato,08-07-2023 09:23,Useless support and steals money... Irrelevant menu refund has been closed but money hasn't received yet don't pay online better avoid this app...,1,0,"Hi Maddy, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",08-07-2023 10:37,17.5.8
Zomato,22-07-2023 13:21,"Its quite a good app but costlier, if we but outside it's less but if can't the delivery guys are doing",3,0,,,17.6.0
Zomato,08-07-2023 11:05,Stupid app....i purchased Zomato gold and after even after delivering the order late there was no coupon code....stupid app,1,0,"Hi Shubham, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",08-07-2023 14:05,17.5.8
Zomato,21-07-2023 08:56,"Works the best . Like the filters, with great suggestions.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",21-07-2023 08:58,17.6.0
Zomato,24-07-2023 06:34,"worst experience... every time its showing that ""not accepting the orders""...If zomato is not accepting the orders then what for the app is... worst app",5,0,"Hi Aishwarya, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.
",26-07-2023 11:11,17.6.0
Zomato,23-07-2023 13:47,Its life saver but offcourse I see some restaurants tend provide poor food taste for delivery but as in house guest's have better experience,5,0,"Hi Darsheen, glad to hear that! Thank you for your feedback.",26-07-2023 02:20,17.6.0
Zomato,14-07-2023 16:43,I was the prime member since very long but nothing improved in this company. Worst deleveries even though many cases highlighted.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:57,17.5.9
Zomato,20-07-2023 06:31,Your AD irritates a lot on Youtube. Please reduce frequency of your AD and stop irritating us. Else next time i will uninstall Zomato as well.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:19,17.6.0
Zomato,06-07-2023 17:40,"Cheaters, and super duper, I ordered a thali worth rupees 289, I found half items missing and one dish was really tasteless due to High content of salt. Now zomata is not listening and not initiating refund.",1,0,,,17.5.8
Zomato,21-07-2023 16:13,"Very nice app.Has all the restaurants listed,food packed properly lots of good offers.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",21-07-2023 16:16,17.6.0
Zomato,18-07-2023 05:43,Amazing I actually love zomato it has awesome dishes and deserts and all types of things.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",18-07-2023 05:45,17.5.8
Zomato,20-07-2023 16:04,"Perfect, you people are giving great services and offers are also awesome.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",20-07-2023 16:06,17.6.0
Zomato,10-07-2023 11:00,"Zomato it's a such a blessing as if any hotels or any restaurants closed by any time, but only coz of zomato we can eat and enjoy our food any time.thank u zomato:)",5,0,,,17.5.8
Zomato,08-07-2023 16:17,Not a good application as it automatically takes the order location even though I have give the address,1,0,,,17.5.8
Zomato,12-07-2023 16:07,No support from customer executive or I have placed an order by mistake and there was no support from their executive very..........disgusting (charges 100% cancellation fee on immediate order),1,0,,,17.5.8
Zomato,08-07-2023 01:03,Cheats! They are cheats. My order was not delivered but it was marked delivered by the agent and now they are denying the fact that it hasn't been delivered. How the hell do you send a picture of an order that you haven't received? Delivery agent was not contactable.,1,0,"Hi Tanay, we apologise for this mishap. Please write to us at psreviewsupport@zomato.com for us to investigate this further.",08-07-2023 16:55,17.5.8
Zomato,05-07-2023 15:03,Not a good app. My refund was not given still it was showing refund completed in app very bad experience,1,0,"Hi Neelam, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",11-07-2023 10:52,17.5.7
Zomato,06-07-2023 13:28,Pathetic food delivery service Delivery guy was doing other food deliveries carrying my order around I didn't receive my order for an hour after it was picked up from restaurant for just 3 kms distance No meaning of buying gold membership of such unprofessional organizations Total waste of money,1,1,"Hi Fenil, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",06-07-2023 14:39,17.5.8
Zomato,23-07-2023 16:32,Good food delivery service but i think they raised prices a bit much.,5,0,"Hi Abhijeet, glad to hear that! Thank you for your feedback.",24-07-2023 12:29,17.6.0
Zomato,22-07-2023 14:41,"Wonderful! Gets your order in time, no hassles!😎 Excellent service continues👍",5,0,"Hi there, glad to hear that! Thank you for your feedback.",22-07-2023 14:44,17.6.0
Zomato,16-07-2023 13:35,Superb app. Great discounts in restaurants both in dine in and delivery,5,0,"Hi there, glad to hear that! Thank you for your feedback.",16-07-2023 13:38,17.6.0
Zomato,07-07-2023 08:45,"Menu charges are already high, then the restaurant and there upon ZOMATO delivery and GST charges😀👎 Gold membership - Name sake restaurants are part of Gold deal😀👎 Not worth services to Invest.",1,0,"Hi Arunkumar, kindly share the restaurant details with us over a psreviewsupport@zomato.com and we will share this with the concerned team.",08-07-2023 10:33,17.5.8
Zomato,22-07-2023 06:34,Good mostly. But restaurants often send uncooked meat. Twice Kareem's. Once Rang de basanti,4,0,"Hi Naila, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.
",23-07-2023 11:14,17.6.0
Zomato,21-07-2023 12:30,Came across incorrect kilometres from my home to resturant. 4 kilometres added by Zomato when compared to Google maps,1,0,,,17.6.0
Zomato,09-07-2023 12:59,"Helping delivery partner earn a living. Helping customer get food delivered. Helping hotels make money. However, there must be a mechanism to ascertain the quality and hygiene of the outlet. This can be added as a feature.",4,0,,,17.5.9
Zomato,08-07-2023 12:52,Very bad experience. There is no aby responsibility of delivery. No benifit of being gold membership. They deliver order when they want. Acting like Uber Ola,1,0,"Hi Shahid, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",08-07-2023 14:01,17.5.8
Zomato,14-07-2023 03:09,Tired of delays and wrong order so decided to move on to other apps. Thx for the food till now,4,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com & we'll immediately bring this to the notice of the restaurant and help address your concern at the earliest.",30-05-2022 07:24,17.5.9
Zomato,10-07-2023 14:11,Best restaurants and perfect service and ontime. Thanks Zomato.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",10-07-2023 14:12,17.5.8
Zomato,12-07-2023 16:22,Customer support is rubbish. There is no way on app to escalate an issue.,1,0,,,17.5.9
Zomato,14-07-2023 14:43,Zomato is the best food delivery app 1000 times better than Swiggy. Keep up the good work Zomato...,5,0,,,17.5.9
Zomato,16-07-2023 09:27,Zoomato is very best and fast delivery orders. My family very impressive or zoomato.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",16-07-2023 09:29,17.5.9
Zomato,20-07-2023 16:11,Very good for foreigners to try different options of food.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",20-07-2023 16:15,17.6.0
Zomato,08-07-2023 12:21,App update looks to broken some functionality. Repeatedly crashing post update.,1,0,,,17.5.9
